,face_uuid,account_name,Ground Truth,filename,match_file,match_score,model,distance_metric,number_of_hits,Model
4524,3c70dd56-2a3a-4a82-bc51-1f5325f66ba8,cdu,Unknown,cdu_17-09-2021_00:00_image4.jpeg,,,,,,Unknown
4525,ff27e273-7b40-4a3f-aae6-b93ecd6bba5d,cdu,Unknown,cdu_17-09-2021_00:00_image4.jpeg,,,,,,Unknown
4526,d0cf5d2e-8bb9-44de-86d0-df0243fe40f4,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4527,fe6b482a-c93f-41d6-9261-a09103b755ff,abaerbock,Annalena Baerbock,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4528,b851c246-c8e9-4b37-b2a2-dcade8186324,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4529,943401d0-f07d-4d91-b480-c3f3b1c95cf7,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4530,aa8571d6-aff9-4437-82c7-46370f3ace0c,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4531,2c59b96a-7970-4354-a9d9-3427d6c20c43,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4532,f076b899-09a2-4c1c-9728-2148b954f38f,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4533,c895cee9-28f7-43a8-96f2-9262a0929f9e,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4534,a598d896-c0a7-4bfd-adcd-6be70d7099b4,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4535,6660a3b7-ae0d-46f8-a9a0-d745d0e6173c,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4536,6927623f-8fd7-45fe-8161-f7e6ab416c63,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4537,65e5aef5-e12c-4b35-8217-f753fc5fd476,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,Unknown
4538,6603afb7-03ce-4d02-bae0-bb06d8997c09,fdp,Unknown,fdp_16-09-2021_00:00_image0.jpeg,,,,,,Unknown
4539,213ce460-0fc7-4ec3-8907-32d68086d28a,fdp,Unknown,fdp_16-09-2021_00:00_image0.jpeg,,,,,,Unknown
4543,d14f7025-e9e2-4196-8fef-59532ca78123,spdde,Unknown,spdde_22-09-2021_00:00_image0.jpeg,,,,,,Unknown
4544,76826937-a421-4c72-b63e-57c0dc91e131,markus.soeder,Markus Söder,markus.soeder_21-09-2021_00:00_video1.jpeg,,,,,,Unknown
4545,0d789b30-deff-4d06-85f6-c4551922eade,christianlindner,Christian Lindner,christianlindner_22-09-2021_00:00_image1.jpeg,lindner_christian_gross.jpeg,0.5315109757498848,Facenet512,euclidean_l2,10.0,Christian Lindner
4548,04ce109c-576c-4a2e-a580-4391ffecde8d,olafscholz,Olaf Scholz,olafscholz_25-09-2021_00:00_video1.jpeg,82f4d29e-1d17-4672-b015-52009fda2a23.png,0.9624846678185356,Facenet512,euclidean_l2,1.0,Olaf Scholz
4549,85a0db7c-e90d-4ed1-9831-84fc8c021af6,olafscholz,Unknown,olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,Unknown
4550,c115f7ed-a968-44b6-9f38-29e39f42215d,olafscholz,Unknown,olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,Unknown
4551,e1c42e93-8f9d-4c3a-9448-5322a50526cc,olafscholz,Unknown,olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,Unknown
4552,924dc1bb-218c-424c-983a-9cc1fc8382e7,olafscholz,Unknown,olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,Unknown
4553,132b1afb-5572-4f1f-a796-9927142a2e74,olafscholz,Unknown,olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,Unknown
4554,a5be71ba-a56f-4ba3-b625-938d30bc2efd,olafscholz,Unknown,olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,Unknown
4555,82da5705-7ace-4b9e-9151-06926a718268,olafscholz,Unknown,olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,Unknown
4556,3cc6b8b1-665c-4266-a531-b649820e1fda,olafscholz,Unknown,olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,Unknown
4557,61ec8c4a-4efa-46cd-82fa-a111ecc3ba7c,armin_laschet,Armin Laschet,armin_laschet_24-09-2021_00:00_image0.jpeg,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.6237716978236304,Facenet512,euclidean_l2,20.0,Armin Laschet
4558,c94ef64f-15d6-4ccf-b3ab-dd18f2721d94,armin_laschet,Unknown,armin_laschet_24-09-2021_00:00_image0.jpeg,,,,,,Unknown
4565,87957dd0-0e12-48ad-8c78-1ad7305a5b01,cdu,Armin Laschet,cdu_21-09-2021_00:00_video2.jpeg,cc6b3530-cd71-4500-a5fe-d868c449b8d1.png,0.5926730898597534,Facenet512,euclidean_l2,20.0,Armin Laschet
4566,785c3386-caba-4204-9e9d-a1c114acbe4c,cdu,Armin Laschet,cdu_21-09-2021_00:00_video2.jpeg,,,,,,Unknown
4568,857a8c4e-b366-45d8-bae8-22fd47bcf8bb,armin_laschet,Unknown,armin_laschet_24-09-2021_00:00_video15.jpeg,,,,,,Unknown
4569,a9d21df7-9356-477f-b8d6-e4627bde5807,armin_laschet,Unknown,armin_laschet_24-09-2021_00:00_video15.jpeg,,,,,,Unknown
4570,685e6f5b-db3c-49a1-86d5-668dc2f5664c,armin_laschet,Unknown,armin_laschet_24-09-2021_00:00_video15.jpeg,,,,,,Unknown
4583,09ddd9c1-3f1b-475a-b2af-af1222cf49c0,abaerbock,Annalena Baerbock,abaerbock_13-09-2021_00:00_image0.jpeg,7bd1824e-e163-4963-9f53-3063e9dcc721.png,0.4122580191247825,Facenet512,euclidean_l2,13.0,Annalena Baerbock
4584,dfee3999-2285-4ab8-ba4b-8b38db9d1561,armin_laschet,Armin Laschet,armin_laschet_19-09-2021_00:00_video3.jpeg,c9b28a08-82fc-4524-9287-70b4dbc96c5b.png,0.4144226291982282,Facenet512,euclidean_l2,20.0,Armin Laschet
4585,e661db36-5b5a-4ea2-8eb2-868aca1f3a42,armin_laschet,Unknown,armin_laschet_19-09-2021_00:00_video3.jpeg,,,,,,Unknown
4586,64020e05-7c56-4b1d-a44f-935ada92f977,spdde,Unknown,spdde_14-09-2021_00:00_video4.jpeg,,,,,,Unknown
4587,17347fed-b8e0-4415-880f-cfb259a8cf0b,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4588,cc935cec-b378-45f9-8260-7b059c9c2e61,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,f7a956bb-513b-4ae7-9fb0-2adc7ab25076.png,0.8842383210344951,Facenet512,euclidean_l2,12.0,Armin Laschet
4589,6ef5f43e-b42d-4e85-9186-3f26e1cac639,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4590,1d4c198d-41cd-46cf-82b1-183bae03678d,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,f7a956bb-513b-4ae7-9fb0-2adc7ab25076.png,1.0017258787090115,Facenet512,euclidean_l2,2.0,Armin Laschet
4591,6686ca70-807c-49a0-b96c-a2bd2831d086,cdu,Armin Laschet,cdu_17-09-2021_00:00_video1.jpeg,laschet_armin.jpeg,0.716623040442981,Facenet512,euclidean_l2,20.0,Armin Laschet
4592,c67f0903-b4e6-4fa9-a92e-b01b7f0222a3,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4593,68ffcb9e-33a5-4d14-af1b-f758bfd126d4,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,1.0135109599628498,Facenet512,euclidean_l2,1.0,Armin Laschet
4594,828f25fb-9b1f-4e8c-b11c-7441c8e2f959,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4595,49705b6e-7641-4b73-ab0f-853cdbda1c20,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4596,0860e813-d77c-4cb1-a7cd-980a6f2a777f,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4597,cf8450d1-1be1-49e7-8ca0-1c2c4f0c3724,cdu,Armin Laschet,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4598,cc1f14a2-3102-4b21-995a-9012e34bcc58,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4599,ffc26f8d-75c3-4d67-b901-4d525a728c8a,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4600,5124ac7d-d8a4-497b-a68f-37ed89bf9d05,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4601,cb3675db-d002-486d-a1ab-06704f214ebd,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,cc6b3530-cd71-4500-a5fe-d868c449b8d1.png,0.9714043951894312,Facenet512,euclidean_l2,6.0,Armin Laschet
4602,d7307538-a2ee-4551-8372-97b84677181f,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4603,43f75ffc-d21f-4cd4-911a-0203cbc88c8f,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4604,e92b5d82-7426-4a5b-842c-0ee1ebfad7cc,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4605,a4cabf27-67ec-441e-848e-c0d580081c90,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,f7a956bb-513b-4ae7-9fb0-2adc7ab25076.png,0.9871606073956392,Facenet512,euclidean_l2,1.0,Armin Laschet
4606,d51e5aec-e000-409a-9ab4-91fc26569353,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4607,91e0d6f5-2c93-48ac-b09d-bb529ef96877,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4608,bcc34659-05a8-4d96-8da0-8e9221afe204,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4609,0f562c19-8f7e-47ab-8e0e-7db8bdaded40,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4610,0de0c039-edce-4d86-8a05-fb37aedf04cd,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4611,58835bd7-6b73-4a0e-8ea8-5fd1e8da550f,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4612,1851377c-2d15-492d-8f96-3ef0d941df67,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4613,4b52b96e-87e9-4465-9c4f-4dc5502c8bbc,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4614,cd3e5df9-71ae-4507-a6e3-de1080f5515e,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4615,f168e198-0884-4974-b568-5733cf8f0b99,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4616,2bee2fe2-9bed-49ae-88b3-97f72742a9e7,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4617,f8ec6ff1-0182-4586-be01-30cf0bbf3c6b,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4618,63ff0024-7814-4dd0-be82-7805ab6c14c8,cdu,Unknown,cdu_17-09-2021_00:00_video1.jpeg,,,,,,Unknown
4619,e2ffe2f6-0d28-4a2e-bb1c-efda3a0e448b,spdde,Olaf Scholz,spdde_20-09-2021_00:00_image5.jpeg,e1ab3325-0777-4d5b-8146-cbfa9ed3ffc2.png,0.2219117501721706,Facenet512,euclidean_l2,19.0,Olaf Scholz
4621,d8e51710-fa6c-436e-87f1-be1e69d3543b,armin_laschet,Armin Laschet,armin_laschet_25-09-2021_00:00_video16.jpeg,laschet_armin.jpeg,0.6583633314074367,Facenet512,euclidean_l2,20.0,Armin Laschet
4637,f2567958-ee79-4f50-b1e3-f15c3111fea5,olafscholz,Unknown,olafscholz_22-09-2021_00:00_video1.jpeg,,,,,,Unknown
4638,9e88eb2b-1aa2-49b7-8dc2-26eed6aa3b4e,olafscholz,Unknown,olafscholz_22-09-2021_00:00_video1.jpeg,,,,,,Unknown
4639,860deac7-23bb-459e-bd8b-17be11470412,olafscholz,Unknown,olafscholz_22-09-2021_00:00_video1.jpeg,,,,,,Unknown
4640,7fa2c122-1b66-47a1-bc20-376b553312b4,olafscholz,Unknown,olafscholz_22-09-2021_00:00_video1.jpeg,,,,,,Unknown
4641,b2b983ce-8601-4d6d-b19b-ce084fb39c8f,markus.soeder,Markus Söder,markus.soeder_20-09-2021_00:00_video3.jpeg,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.6441833795936938,Facenet512,euclidean_l2,13.0,Markus Söder
4642,5f5bbd29-6781-4d4e-8d56-9c74ca375eb8,armin_laschet,Armin Laschet,armin_laschet_21-09-2021_00:00_image3.jpeg,,,,,,Unknown
4643,30bc9267-0ef5-49a0-90fc-a8d74202dd37,abaerbock,Unknown,abaerbock_13-09-2021_00:00_image6.jpeg,3f3034b2-faf6-43ad-ae81-188498b8e10d.png,1.0140376708197707,Facenet512,euclidean_l2,1.0,Annalena Baerbock
4644,5624d043-f6bc-4c2b-9b2e-f0a6c0f1ae08,abaerbock,Unknown,abaerbock_13-09-2021_00:00_image6.jpeg,,,,,,Unknown
4645,97b53f36-0e2e-45d6-b4da-3fa62ea9f508,abaerbock,Unknown,abaerbock_13-09-2021_00:00_image6.jpeg,,,,,,Unknown
4646,d629633d-67f1-4087-b8e0-524a0d3ab5b9,christlichsozialeunion,Markus Söder,christlichsozialeunion_21-09-2021_00:00_video3.jpeg,,,,,,Unknown
4647,354dbfe7-c753-40f9-b650-f35aa52679d6,spdde,Unknown,spdde_20-09-2021_00:00_video2.jpeg,,,,,,Unknown
4648,31f301b0-1a6a-43ef-9313-ff3ac4639226,spdde,Unknown,spdde_20-09-2021_00:00_video2.jpeg,,,,,,Unknown
4650,ec8b4e5e-6ab8-424f-a2f6-9434ba867791,die_gruenen,Unknown,die_gruenen_23-09-2021_00:00_video0.jpeg,,,,,,Unknown
4651,14a0a0f8-f75b-48a5-9e08-8faa6d7fae85,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,f891fb5e-737c-4bf0-9c55-824f2cdff348.png,0.9241509988612608,Facenet512,euclidean_l2,3.0,Armin Laschet
4652,9dea4e05-eeb7-4ab0-b3cd-5d1d8a65bf37,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4653,b8c6a410-a6f6-4c13-a992-22f422cc0d8f,cdu,Armin Laschet,cdu_25-09-2021_00:00_video3.jpeg,1bd44b42-05b1-4e5e-9ecf-b19872c3a776.png,0.7219331058687745,Facenet512,euclidean_l2,18.0,Armin Laschet
4654,0fd19c67-b818-4332-ada3-1bcd5f18e762,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4655,b7440b59-8bfa-4ef3-9639-daad518ee2ba,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4656,14a770de-ad68-43c3-82ae-73cbf2fa9555,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4657,1b3eac38-44f3-4472-bfaf-8a1eafa555b1,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4658,e66bd105-f3ca-4633-9b75-0c233721dca4,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,872af970-553e-4d30-abdc-252f937b8d70.png,0.951421812578106,Facenet512,euclidean_l2,1.0,Armin Laschet
4659,062b5cf9-d4da-4969-9be0-0945ba2a34d9,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4660,0feabcf1-434a-49e7-a6c1-7fa3bc621156,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4661,e38feb1d-5a6d-4542-9555-6d0356d9b713,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4662,1d6f452f-c269-4994-b6be-b4837040ddc1,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4663,dd0352a7-a27e-44b6-9d6c-4cd55f389423,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4664,32f3c1db-8291-482d-a4f9-0961bf27c3aa,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4665,940feb57-a1ba-4fb7-b04b-dda32acdcb12,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4666,402487b0-48ae-4a51-b89f-13eb523af827,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4667,542a36ed-0375-4227-a0f7-2494dab4825c,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4668,580688a0-dd09-4d79-9e46-edbe0a889532,cdu,Unknown,cdu_25-09-2021_00:00_video3.jpeg,,,,,,Unknown
4669,f15e747b-a268-42c5-81d3-795949fd63a9,spdde,Unknown,spdde_26-09-2021_00:00_video3.jpeg,baaa081f-7a38-4907-b92b-ba3d791c4012.png,1.0301223760343068,Facenet512,euclidean_l2,1.0,Olaf Scholz
4670,f18a6b12-1f9d-414b-bd94-f87aee138309,spdde,Unknown,spdde_26-09-2021_00:00_video3.jpeg,97bef193-f3fe-4df6-b6d6-37ad2790018d.png,0.9986128446887826,Facenet512,euclidean_l2,3.0,Olaf Scholz
4671,4d11be03-913e-4c48-927a-1fcff0db7961,spdde,Unknown,spdde_26-09-2021_00:00_video3.jpeg,,,,,,Unknown
4672,f481834d-d595-4abb-b286-dae0adf472d8,spdde,Olaf Scholz,spdde_26-09-2021_00:00_video3.jpeg,cf207ba3-2a6b-42b2-b0c6-b0fb9e7532f0.png,0.6286174810289076,Facenet512,euclidean_l2,20.0,Olaf Scholz
4673,cba2ccd0-008c-4995-b9e6-50ddd5469413,spdde,Unknown,spdde_26-09-2021_00:00_video3.jpeg,,,,,,Unknown
4674,df35cb54-215b-468b-a8ae-e55cd166a94f,spdde,Unknown,spdde_26-09-2021_00:00_video3.jpeg,,,,,,Unknown
4675,e1c44e50-321b-4c6c-99af-769c8a2832b7,cdu,Armin Laschet,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4676,6328368b-4f47-497a-8d9d-069ae2235a45,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.9024207749024488,Facenet512,euclidean_l2,5.0,Armin Laschet
4677,03b57696-b942-47e7-ad07-18c3b3527efa,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4678,78e93e4c-e04b-487a-94ed-fc254c5c3253,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4679,642010c1-55d1-4f06-914e-06a5a20280ae,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4680,fed9c899-8b4b-4361-9997-54f7e84c8c8b,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4681,a7936aed-1fc0-4ff2-a0f6-aa8a41a3612a,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4682,6f886186-766b-4e8a-b5cb-6a618ec04852,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4683,407a3612-b0a7-4898-9b91-cf127a100fb8,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4684,75d3ae76-07f3-42e2-a60a-f53841784e0a,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4685,6ac09064-037f-495f-b7e4-ef9ee6186e57,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4686,63c7029e-f831-49a8-a94a-f6388d309c02,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4687,1358b4d9-5323-414c-b9eb-9861fdc1f1f0,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4688,8bdd6b10-678a-4344-a1a4-12aa44c0f7e9,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4689,0b93c926-e5d7-4aef-82c5-80b71aa1a76c,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4690,74ea1d19-28f6-4b26-a838-f572f2838353,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4691,b3563ce9-8190-40af-9e82-0cb2edefe7f1,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4692,d0351f60-d3ef-4abd-bfd5-8f0d61ee5ad0,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4693,74b22c27-5a51-47da-ac13-47d055151e6c,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,,,,,,Unknown
4694,d3aa2fbe-b58d-4e1e-857f-d685200480b4,cdu,Unknown,cdu_17-09-2021_00:00_image2.jpeg,1e103923-022b-4d3f-a32e-e9c848a00e70.png,0.84873688027077,Facenet512,euclidean_l2,18.0,Armin Laschet
4695,0e3a30be-4f42-4324-b768-b9106a368013,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video42.jpeg,,,,,,Unknown
4696,d91ddaec-6d15-470d-b536-ddcf1b8e7b8f,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video42.jpeg,,,,,,Unknown
4700,90834f85-f153-472f-bf08-a9daf8a36626,cdu,Armin Laschet,cdu_23-09-2021_00:00_image1.jpeg,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.777994148027787,Facenet512,euclidean_l2,19.0,Armin Laschet
4701,d490b775-4441-455c-9987-5ec4049b316d,cdu,Unknown,cdu_23-09-2021_00:00_image1.jpeg,,,,,,Unknown
4702,7083f37a-ee35-4e41-9cb4-a71ce1d33b83,cdu,Unknown,cdu_23-09-2021_00:00_image1.jpeg,872af970-553e-4d30-abdc-252f937b8d70.png,1.0146826554277937,Facenet512,euclidean_l2,1.0,Armin Laschet
4703,74ae4b32-a96e-4514-b9d0-c1cd94ea7a69,cdu,Unknown,cdu_23-09-2021_00:00_image1.jpeg,,,,,,Unknown
4704,fc70faf5-e8f0-4ccd-90c7-4cf4fb91cae9,christlichsozialeunion,Unknown,christlichsozialeunion_22-09-2021_00:00_image0.jpeg,,,,,,Unknown
4707,23249ad5-7bed-4d7b-b370-f606dfa4f673,armin_laschet,Unknown,armin_laschet_23-09-2021_00:00_video5.jpeg,,,,,,Unknown
4708,e32bcd8b-5b72-41c5-8f61-07c4ebf2b944,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video7.jpeg,,,,,,Unknown
4709,7a040bf7-2013-43eb-8333-2b494b17744b,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video7.jpeg,,,,,,Unknown
4711,a16af26e-060d-45d6-9be9-32a281ac67e9,abaerbock,Annalena Baerbock,abaerbock_21-09-2021_00:00_image0.jpeg,b2e13edc-d8cc-4db2-9310-6924bd90b7e8.png,0.97386284868635,Facenet512,euclidean_l2,9.0,Annalena Baerbock
4716,93d64f99-3927-4b8b-851e-7d1ddfa61f75,markus.soeder,Unknown,markus.soeder_16-09-2021_00:00_video8.jpeg,,,,,,Unknown
4717,1a816a4f-0fa6-4b4b-995e-28580a692c43,markus.soeder,Unknown,markus.soeder_16-09-2021_00:00_video8.jpeg,,,,,,Unknown
4718,d2612f47-53ea-4b9a-af09-c97d25adbb71,markus.soeder,Unknown,markus.soeder_16-09-2021_00:00_video8.jpeg,,,,,,Unknown
4719,b3f51ad3-4811-4e26-b712-3b01fb5a2318,markus.soeder,Unknown,markus.soeder_16-09-2021_00:00_video8.jpeg,,,,,,Unknown
4720,f4b4dc03-54a3-4836-8e89-892fad639678,markus.soeder,Unknown,markus.soeder_16-09-2021_00:00_video8.jpeg,,,,,,Unknown
4721,49813aee-a3a2-4c95-9ee9-a75e48b95eaf,markus.soeder,Unknown,markus.soeder_16-09-2021_00:00_video8.jpeg,,,,,,Unknown
4722,ae3db632-03fb-4b3a-bf15-412266ef7c38,markus.soeder,Unknown,markus.soeder_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4723,6909e6af-075c-4848-af1d-c92227e57dc4,markus.soeder,Markus Söder,markus.soeder_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4724,9cdeb771-d14a-4a6d-8d2a-58f55e64a4da,markus.soeder,Markus Söder,markus.soeder_20-09-2021_00:00_image0.jpeg,d58b66d8-f621-4c58-9284-a999f266986a.png,0.9607386664632954,Facenet512,euclidean_l2,4.0,Markus Söder
4725,fcf8dc98-3d8d-44b6-b46f-efbfcbfc21c5,markus.soeder,Unknown,markus.soeder_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4741,dab49f95-e429-4be0-92ea-489b74155971,cdu,Unknown,cdu_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4742,2b106934-af77-44ea-abd3-075d766a7df2,cdu,Unknown,cdu_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4743,630e3f5b-954c-43ea-8b77-7991a3bc7b80,cdu,Unknown,cdu_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4744,c9e8b055-efb8-476b-a7d0-7c316e6ed001,cdu,Unknown,cdu_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4745,6f3b3186-a1b1-45a5-b579-f62a0a89d4e6,cdu,Unknown,cdu_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4746,5724a5a8-f581-4c29-9d65-566da7e1f2dc,cdu,Unknown,cdu_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4747,7d5a835c-318e-4dc2-810a-828d312ad786,cdu,Unknown,cdu_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4748,be829d68-38b1-40d4-b68c-9d18b13317f6,cdu,Unknown,cdu_20-09-2021_00:00_image0.jpeg,,,,,,Unknown
4749,e0cbcd98-e471-4fe6-9aa4-7001e725d7d9,armin_laschet,Unknown,armin_laschet_18-09-2021_00:00_video0.jpeg,,,,,,Unknown
4750,1852a18a-548c-4cd4-9312-b697056805d3,armin_laschet,Unknown,armin_laschet_18-09-2021_00:00_video0.jpeg,6b5fba44-8fb8-4e07-98e3-960e82e765a9.png,0.9946682812411488,Facenet512,euclidean_l2,1.0,Armin Laschet
4751,ce5fd2ed-7d7a-456d-a00f-6ab1d37e19b2,armin_laschet,Unknown,armin_laschet_18-09-2021_00:00_video0.jpeg,,,,,,Unknown
4752,380e3ed8-8589-4ba0-b259-38d9c0993726,armin_laschet,Unknown,armin_laschet_18-09-2021_00:00_video0.jpeg,,,,,,Unknown
4753,be0ea61b-a7a4-491f-a9a5-7ed22d075192,armin_laschet,Unknown,armin_laschet_18-09-2021_00:00_video0.jpeg,,,,,,Unknown
4754,155f84c5-df69-45f2-8f10-d91a6248fe27,armin_laschet,Unknown,armin_laschet_18-09-2021_00:00_video0.jpeg,,,,,,Unknown
