image,11926,11478,11766,9368,11835,9754,11909,11802
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
christianlindner_17-09-2021_00:00_image3.jpeg,,,,,,,,
fw_bayern_22-09-2021_00:00_video1.jpeg,,,,,,,,
saskiaesken_25-09-2021_00:00_image2.jpeg,,,,,,,,
saskiaesken_25-09-2021_00:00_image2.jpeg,,,,,Olaf Scholz,Olaf Scholz,,
armin_laschet_24-09-2021_00:00_video4.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video4.jpeg,,,,,Armin Laschet,Armin Laschet,,
abaerbock_26-09-2021_00:00_video0.jpeg,,,,,,,,
abaerbock_26-09-2021_00:00_video0.jpeg,,,,,Annalena Baerbock,Annalena Baerbock,,
armin_laschet_17-09-2021_00:00_video9.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image16.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image16.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image16.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image16.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image16.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image16.jpeg,,,,,Robert Habeck,Robert Habeck,,
robert.habeck_13-09-2021_00:00_image16.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image16.jpeg,,,,,,,,
christianlindner_20-09-2021_00:00_image2.jpeg,,,,,,,,
christianlindner_20-09-2021_00:00_image2.jpeg,,,,,Christian Lindner,Christian Lindner,,
armin_laschet_20-09-2021_00:00_video3.jpeg,,,,,,,,
armin_laschet_20-09-2021_00:00_video3.jpeg,,,,,Armin Laschet,Armin Laschet,,
nicola_beer_21-09-2021_00:00_video0.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image11.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image11.jpeg,,,,,,,,
robert.habeck_22-09-2021_00:00_image12.jpeg,,,,,,,,
robert.habeck_22-09-2021_00:00_image12.jpeg,,,,,Robert Habeck,Robert Habeck,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image7.jpeg,,,,,,,,
olafscholz_23-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_23-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_23-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_23-09-2021_00:00_video2.jpeg,,,,,,Olaf Scholz,,
fw_bayern_26-09-2021_00:00_video0.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image4.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image4.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image4.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image4.jpeg,,,,,Christian Lindner,Christian Lindner,,
christianlindner_26-09-2021_00:00_image4.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image4.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image4.jpeg,,,,,,,,
susanne_hennig_wellsow_24-09-2021_00:00_video2.jpeg,,,,,,,,
susanne_hennig_wellsow_24-09-2021_00:00_video2.jpeg,,,,,,,,
susanne_hennig_wellsow_24-09-2021_00:00_video2.jpeg,,,,,,,,
susanne_hennig_wellsow_24-09-2021_00:00_video2.jpeg,,,,,Susanne Hennig-Wellsow,,,
susanne_hennig_wellsow_24-09-2021_00:00_video2.jpeg,,,,,,,,
susanne_hennig_wellsow_24-09-2021_00:00_video2.jpeg,,,,,,,,
christlichsozialeunion_25-09-2021_00:00_image0.jpeg,,,,,,,,
susanne_hennig_wellsow_16-09-2021_00:00_video1.jpeg,,,,,,,,
susanne_hennig_wellsow_16-09-2021_00:00_video1.jpeg,,,,,,,,
susanne_hennig_wellsow_16-09-2021_00:00_video1.jpeg,,,,,Susanne Hennig-Wellsow,Susanne Hennig-Wellsow,,
christlichsozialeunion_21-09-2021_00:00_video4.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video0.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video0.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video0.jpeg,,,,,,,,
die_gruenen_13-09-2021_00:00_video9.jpeg,,,,,,,,
die_gruenen_13-09-2021_00:00_video9.jpeg,,,,,Olaf Scholz,Olaf Scholz,,
die_gruenen_13-09-2021_00:00_video9.jpeg,,,,,,,,
die_gruenen_13-09-2021_00:00_video9.jpeg,,,,,Armin Laschet,Armin Laschet,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,Christian Lindner,Christian Lindner,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
christianlindner_18-09-2021_00:00_video4.jpeg,,,,,,,,
spdde_19-09-2021_00:00_video2.jpeg,,,,,,,,
spdde_19-09-2021_00:00_video2.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_video2.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_video2.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_video2.jpeg,,,,,Annalena Baerbock,Annalena Baerbock,,
robert.habeck_21-09-2021_00:00_video5.jpeg,,,,,,,,
die_gruenen_20-09-2021_00:00_image0.jpeg,,,,,,,,
die_gruenen_20-09-2021_00:00_image0.jpeg,,,,,Annalena Baerbock,Annalena Baerbock,,
dielinke_25-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video25.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video25.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video25.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image9.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image9.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image9.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image9.jpeg,,,,,Armin Laschet,Armin Laschet,,
christlichsozialeunion_23-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,Olaf Scholz,Olaf Scholz,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
olafscholz_26-09-2021_00:00_video8.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video24.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video24.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video24.jpeg,,,,,Robert Habeck,Robert Habeck,,
nicola_beer_24-09-2021_00:00_video7.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_video7.jpeg,,,,,Christian Lindner,Christian Lindner,,
nicola_beer_24-09-2021_00:00_video7.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_video7.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_video7.jpeg,,,,,Nicola Beer,Nicola Beer,,
christlichsozialeunion_14-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_23-09-2021_00:00_video1.jpeg,,,,,,,,
spdde_23-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image4.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,Annalena Baerbock,Annalena Baerbock,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_23-09-2021_00:00_image16.jpeg,,,,,,,,
fdp_16-09-2021_00:00_image0.jpeg,,,,,,,,
fdp_16-09-2021_00:00_image0.jpeg,,,,,Nicola Beer,Nicola Beer,,
fdp_16-09-2021_00:00_image0.jpeg,,,,,,,,
fdp_16-09-2021_00:00_image0.jpeg,,,,,Nicola Beer,Nicola Beer,,
dielinke_17-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_video3.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_video3.jpeg,,,,,Susanne Hennig-Wellsow,Susanne Hennig-Wellsow,,
robert.habeck_21-09-2021_00:00_image11.jpeg,,,,,,,,
spdde_22-09-2021_00:00_image0.jpeg,,,,,,,,
spdde_22-09-2021_00:00_image0.jpeg,,,,,Saskia Esken,Saskia Esken,,
markus.soeder_21-09-2021_00:00_video1.jpeg,,,,,,,,
markus.soeder_21-09-2021_00:00_video1.jpeg,,,,,Markus Söder,Markus Söder,,
christianlindner_22-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_22-09-2021_00:00_image1.jpeg,,,,,Christian Lindner,Christian Lindner,,
robert.habeck_14-09-2021_00:00_image0.jpeg,,,,,,,,
robert.habeck_14-09-2021_00:00_image0.jpeg,,,,,Robert Habeck,Robert Habeck,,
robert.habeck_14-09-2021_00:00_image0.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,Olaf Scholz,Olaf Scholz,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video1.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_image0.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_image0.jpeg,,,,,Armin Laschet,Armin Laschet,,
armin_laschet_24-09-2021_00:00_image0.jpeg,,,,,,,,
fw_bayern_17-09-2021_00:00_video2.jpeg,,,,,,,,
fw_bayern_17-09-2021_00:00_video2.jpeg,,,,,,,,
fw_bayern_17-09-2021_00:00_video2.jpeg,,,,,,,,
fw_bayern_17-09-2021_00:00_video2.jpeg,,,,,,,,
fw_bayern_17-09-2021_00:00_video2.jpeg,,,,,,,,
fw_bayern_17-09-2021_00:00_video2.jpeg,,,,,,,,
cdu_21-09-2021_00:00_video2.jpeg,,,,,,,,
cdu_21-09-2021_00:00_video2.jpeg,,,,,Armin Laschet,Armin Laschet,,
cdu_21-09-2021_00:00_video2.jpeg,,,,,,,,
cdu_21-09-2021_00:00_video2.jpeg,,,,,Armin Laschet,Armin Laschet,,
fw_bayern_25-09-2021_00:00_video4.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video15.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video15.jpeg,,,,,Markus Söder,Markus Söder,,
armin_laschet_24-09-2021_00:00_video15.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video15.jpeg,,,,,Markus Söder,Armin Laschet,,
armin_laschet_24-09-2021_00:00_video15.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_image15.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_image15.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image12.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image12.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image12.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image12.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image12.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image12.jpeg,,,,,,,,
afd.bund_24-09-2021_00:00_video0.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_video8.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_video8.jpeg,,,,,Christian Lindner,Christian Lindner,,
nicola_beer_24-09-2021_00:00_video8.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_video8.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_video8.jpeg,,,,,,Nicola Beer,,
abaerbock_13-09-2021_00:00_image0.jpeg,,,,,,,,
abaerbock_13-09-2021_00:00_image0.jpeg,,,,,Annalena Baerbock,Annalena Baerbock,,
armin_laschet_19-09-2021_00:00_video3.jpeg,,,,,,,,
armin_laschet_19-09-2021_00:00_video3.jpeg,,,,,Armin Laschet,Armin Laschet,,
armin_laschet_19-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_14-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,Armin Laschet,Armin Laschet,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,Armin Laschet,Armin Laschet,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video1.jpeg,,,,,,,,
spdde_20-09-2021_00:00_image5.jpeg,,,,,,,,
spdde_20-09-2021_00:00_image5.jpeg,,,,,Olaf Scholz,Olaf Scholz,,
grey_gor_18-09-2021_00:00_video0.jpeg,,,,,,,,
grey_gor_18-09-2021_00:00_video0.jpeg,,,,,Gregor Voht,Gregor Voht,,
armin_laschet_25-09-2021_00:00_video16.jpeg,,,,,,,,
armin_laschet_25-09-2021_00:00_video16.jpeg,,,,,Armin Laschet,Armin Laschet,,
saskiaesken_25-09-2021_00:00_video0.jpeg,,,,,,,,
saskiaesken_25-09-2021_00:00_video0.jpeg,,,,,Saskia Esken,Saskia Esken,,
saskiaesken_25-09-2021_00:00_video0.jpeg,,,,,,,,
saskiaesken_25-09-2021_00:00_video0.jpeg,,,,,,,,
fw_bayern_19-09-2021_00:00_video4.jpeg,,,,,,,,
fw_bayern_19-09-2021_00:00_video4.jpeg,,,,,,,,
fw_bayern_16-09-2021_00:00_video1.jpeg,,,,,,,,
fw_bayern_16-09-2021_00:00_video1.jpeg,,,,,,,,
fw_bayern_16-09-2021_00:00_video1.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_video3.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_video3.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_video3.jpeg,,,,,Annalena Baerbock,Annalena Baerbock,,
robert.habeck_25-09-2021_00:00_video3.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_video3.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_video3.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_video3.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_video3.jpeg,,,,,,,,
olafscholz_22-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_22-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_22-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_22-09-2021_00:00_video1.jpeg,,,,,,,,
markus.soeder_20-09-2021_00:00_video3.jpeg,,,,,,,,
markus.soeder_20-09-2021_00:00_video3.jpeg,,,,,Markus Söder,Markus Söder,,
armin_laschet_21-09-2021_00:00_image3.jpeg,,,,,,,,
armin_laschet_21-09-2021_00:00_image3.jpeg,,,,,Armin Laschet,Armin Laschet,,
abaerbock_13-09-2021_00:00_image6.jpeg,,,,,,,,
abaerbock_13-09-2021_00:00_image6.jpeg,,,,,,,,
abaerbock_13-09-2021_00:00_image6.jpeg,,,,,,,,
christlichsozialeunion_21-09-2021_00:00_video3.jpeg,,,,,,,,
christlichsozialeunion_21-09-2021_00:00_video3.jpeg,,,,,Markus Söder,Markus Söder,,
spdde_20-09-2021_00:00_video2.jpeg,,,,,,,,
spdde_20-09-2021_00:00_video2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image0.jpeg,,,,,,,,
die_gruenen_23-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,Markus Söder,Markus Söder,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,Armin Laschet,Armin Laschet,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_25-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_26-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_26-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_26-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_26-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_26-09-2021_00:00_video3.jpeg,,,,,Armin Laschet,Olaf Scholz,,
spdde_26-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_26-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,Armin Laschet,Armin Laschet,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image2.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video42.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video42.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video42.jpeg,,,,,Robert Habeck,,,
robert.habeck_17-09-2021_00:00_image11.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_image11.jpeg,,,,,Robert Habeck,Robert Habeck,,
robert.habeck_17-09-2021_00:00_image11.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_image11.jpeg,,,,,,,,
cdu_23-09-2021_00:00_image1.jpeg,,,,,,,,
cdu_23-09-2021_00:00_image1.jpeg,,,,,Armin Laschet,Armin Laschet,,
cdu_23-09-2021_00:00_image1.jpeg,,,,,,,,
